ResourceID,RENO,RENO_TYPE,SITE_NAME,NAME_TYPE,RETYPE_Valueid,SITECODE,SITECODE_TYPE,DESCRIPTION,DESCRIPTION_TYPE,REEDATE,REEDATE_TYPE,REEDATEPREC_Valueid,RELDATE,RELDATE_TYPE,RELDATEPREC_Valueid,NGRPREC_Valueid,WKT
00000000-0000-0000-0000-00000lhde747,,,,,,,,"This service trench abutted the graveyard of St Margaret in Pottergate and in the trench was found much demolition debris thought to represent the demolition of this church (architectural fragments, pottery and human bones)",eb3bd719-c473-40b8-bf0a-cdb9ed89aba3,,,,,,,,
00000000-0000-0000-0000-00000lhde748,748,838a206c-7975-4695-a2ae-1575b1e07984,"Steep Hill (outside Jews Court)",81dd62d2-6701-4195-b74b-8057456bba4b,4298586a-89fd-4475-8d4a-942763180c19,on80,70164ed3-db25-446d-9282-b7fcf6cb4838,,,1979-11-01,af8e248f-28c9-4c97-b57b-add942b8e009,80282a6a-460c-4fe7-ae6b-7370662415d5,1979-11-01,2195c931-95b0-4c91-9a1d-7607d56d1377,80282a6a-460c-4fe7-ae6b-7370662415d5,f1985c76-a102-4644-9ac5-558a02b91ea7,POINT (-0.538619831515849 53.232209500847318)
00000000-0000-0000-0000-00000lhde748,,,,,,,,"A layer of very dark brown clayey loam was found at a depth of 1.5m. No dating evidence was retrieved, but it was very similar in appearance to post-Roman pre-Scandinavian deposits found at Flaxengate",eb3bd719-c473-40b8-bf0a-cdb9ed89aba3,,,,,,,,
00000000-0000-0000-0000-00000lhde749,749,838a206c-7975-4695-a2ae-1575b1e07984,"St Mary-le-Wigford Church",81dd62d2-6701-4195-b74b-8057456bba4b,9b27f985-ef2a-4bae-a1fc-458278d334ea,on81,70164ed3-db25-446d-9282-b7fcf6cb4838,,,1971-08-08,af8e248f-28c9-4c97-b57b-add942b8e009,b8b074ba-8899-4ae3-9017-aab1342ab3cc,1971-08-08,2195c931-95b0-4c91-9a1d-7607d56d1377,b8b074ba-8899-4ae3-9017-aab1342ab3cc,f1985c76-a102-4644-9ac5-558a02b91ea7,POINT (-0.541349005865255 53.226849146202724)
00000000-0000-0000-0000-00000lhde749,,,,,,,,"During the laying of a gas main, human bones associated with the cemetery of the church were discovered by workmen plus structural remains (a revetting wall?) associated with the foundations",eb3bd719-c473-40b8-bf0a-cdb9ed89aba3,,,,,,,,
00000000-0000-0000-0000-00000lhde750,750,838a206c-7975-4695-a2ae-1575b1e07984,"Ruston Gas Turbines",81dd62d2-6701-4195-b74b-8057456bba4b,9b27f985-ef2a-4bae-a1fc-458278d334ea,on82,70164ed3-db25-446d-9282-b7fcf6cb4838,,,1977-07-25,af8e248f-28c9-4c97-b57b-add942b8e009,b8b074ba-8899-4ae3-9017-aab1342ab3cc,1977-07-25,2195c931-95b0-4c91-9a1d-7607d56d1377,b8b074ba-8899-4ae3-9017-aab1342ab3cc,efb941fc-040b-49e8-b72d-b69418e6a5fc,POINT (-0.535092476229338 53.22757249487217)
00000000-0000-0000-0000-00000lhde750,,,,,,,,"An adult skeleton was discovered buried face down, aligned east-west, (exact location unknown), with a sherd of late 11th/early 12th century shelly ware just below the level of the grave cut. Probably a post-Conquest (?secret) burial",eb3bd719-c473-40b8-bf0a-cdb9ed89aba3,,,,,,,,
00000000-0000-0000-0000-00000lhde751,751,838a206c-7975-4695-a2ae-1575b1e07984,"White Hart Hotel",81dd62d2-6701-4195-b74b-8057456bba4b,4298586a-89fd-4475-8d4a-942763180c19,on83,70164ed3-db25-446d-9282-b7fcf6cb4838,,,1980-06-09,af8e248f-28c9-4c97-b57b-add942b8e009,b8b074ba-8899-4ae3-9017-aab1342ab3cc,1980-06-09,2195c931-95b0-4c91-9a1d-7607d56d1377,b8b074ba-8899-4ae3-9017-aab1342ab3cc,f1985c76-a102-4644-9ac5-558a02b91ea7,POINT (-0.538141991171158 53.234801646458287)
00000000-0000-0000-0000-00000lhde751,,,,,,,,"During building work to erect an extension, sections of walls were revealed. They were probably two walls of a medieval/post-medieval cellar.",eb3bd719-c473-40b8-bf0a-cdb9ed89aba3,,,,,,,,
00000000-0000-0000-0000-00000lhde752,752,838a206c-7975-4695-a2ae-1575b1e07984,"5-9 Rosemary Lane",81dd62d2-6701-4195-b74b-8057456bba4b,4298586a-89fd-4475-8d4a-942763180c19,on84,70164ed3-db25-446d-9282-b7fcf6cb4838,,,1988-11-01,af8e248f-28c9-4c97-b57b-add942b8e009,80282a6a-460c-4fe7-ae6b-7370662415d5,1988-11-01,2195c931-95b0-4c91-9a1d-7607d56d1377,80282a6a-460c-4fe7-ae6b-7370662415d5,f1985c76-a102-4644-9ac5-558a02b91ea7,POINT (-0.534150246787548 53.230158919077518)
00000000-0000-0000-0000-00000lhde752,,,,,,,,"The foundation trenches here only reached 0.80m and proved too shallow to reveal any archaeological features or finds",eb3bd719-c473-40b8-bf0a-cdb9ed89aba3,,,,,,,,
00000000-0000-0000-0000-00000lhde753,753,838a206c-7975-4695-a2ae-1575b1e07984,"21 Monks Road",81dd62d2-6701-4195-b74b-8057456bba4b,4298586a-89fd-4475-8d4a-942763180c19,on85,70164ed3-db25-446d-9282-b7fcf6cb4838,,,1988-10-26,af8e248f-28c9-4c97-b57b-add942b8e009,b8b074ba-8899-4ae3-9017-aab1342ab3cc,1988-10-26,2195c931-95b0-4c91-9a1d-7607d56d1377,b8b074ba-8899-4ae3-9017-aab1342ab3cc,f1985c76-a102-4644-9ac5-558a02b91ea7,POINT (-0.534222605185617 53.230672218668694)
00000000-0000-0000-0000-00000lhde753,,,,,,,,"Much modern build up here and no archaeological deposits were visible in the 1.5m deep trenches",eb3bd719-c473-40b8-bf0a-cdb9ed89aba3,,,,,,,,
00000000-0000-0000-0000-00000lhde754,754,838a206c-7975-4695-a2ae-1575b1e07984,"36 Nettleham Road/The Grove",81dd62d2-6701-4195-b74b-8057456bba4b,4298586a-89fd-4475-8d4a-942763180c19,on87,70164ed3-db25-446d-9282-b7fcf6cb4838,,,1988-08-01,af8e248f-28c9-4c97-b57b-add942b8e009,80282a6a-460c-4fe7-ae6b-7370662415d5,1988-09-01,2195c931-95b0-4c91-9a1d-7607d56d1377,80282a6a-460c-4fe7-ae6b-7370662415d5,f1985c76-a102-4644-9ac5-558a02b91ea7,POINT (-0.531921275175885 53.238383978465563)
00000000-0000-0000-0000-00000lhde754,,,,,,,,"Archaeological monitoring and recording (watching brief) during building of an extension. There was considerable overburden of modern topsoil, presumably brought in when the house was constructed in the 19th century. Then straight down to limestone brash where excavation penetrated to 1m",eb3bd719-c473-40b8-bf0a-cdb9ed89aba3,,,,,,,,
00000000-0000-0000-0000-00000lhde755,755,838a206c-7975-4695-a2ae-1575b1e07984,"203 Newport",81dd62d2-6701-4195-b74b-8057456bba4b,4298586a-89fd-4475-8d4a-942763180c19,on88,70164ed3-db25-446d-9282-b7fcf6cb4838,,,1988-10-05,af8e248f-28c9-4c97-b57b-add942b8e009,b8b074ba-8899-4ae3-9017-aab1342ab3cc,1988-10-05,2195c931-95b0-4c91-9a1d-7607d56d1377,b8b074ba-8899-4ae3-9017-aab1342ab3cc,f1985c76-a102-4644-9ac5-558a02b91ea7,POINT (-0.538964165127289 53.244098010999231)
00000000-0000-0000-0000-00000lhde755,,,,,,,,"Observations of foundations for 203 Newport. This site was in an area of an old quarry, and it was much disturbed. No archaeological deposits were visible",eb3bd719-c473-40b8-bf0a-cdb9ed89aba3,,,,,,,,
00000000-0000-0000-0000-00000lhde756,756,838a206c-7975-4695-a2ae-1575b1e07984,"23-6 Monson Street, Homer Lodge",81dd62d2-6701-4195-b74b-8057456bba4b,4298586a-89fd-4475-8d4a-942763180c19,on89,70164ed3-db25-446d-9282-b7fcf6cb4838,,,1988-09-29,af8e248f-28c9-4c97-b57b-add942b8e009,b8b074ba-8899-4ae3-9017-aab1342ab3cc,1988-09-29,2195c931-95b0-4c91-9a1d-7607d56d1377,b8b074ba-8899-4ae3-9017-aab1342ab3cc,f1985c76-a102-4644-9ac5-558a02b91ea7,POINT (-0.541331169908948 53.222524908611966)
00000000-0000-0000-0000-00000lhde756,,,,,,,,"Archaeological monitoring and recording (watching brief) during the excavations of foundations for Homer Lodge. Brown loam gave way at 1-1.5m to dark brown silty sand, and then to yellow-grey sand at 1.5-2.0m. No dating evidence was found.",eb3bd719-c473-40b8-bf0a-cdb9ed89aba3,,,,,,,,
00000000-0000-0000-0000-00000lhde757,757,838a206c-7975-4695-a2ae-1575b1e07984,"Exchequergate",81dd62d2-6701-4195-b74b-8057456bba4b,4298586a-89fd-4475-8d4a-942763180c19,on9,70164ed3-db25-446d-9282-b7fcf6cb4838,,,1981-11-24,af8e248f-28c9-4c97-b57b-add942b8e009,b8b074ba-8899-4ae3-9017-aab1342ab3cc,1981-11-24,2195c931-95b0-4c91-9a1d-7607d56d1377,b8b074ba-8899-4ae3-9017-aab1342ab3cc,f1985c76-a102-4644-9ac5-558a02b91ea7,POINT (-0.538247463997304 53.234344468527759)
00000000-0000-0000-0000-00000lhde757,,,,,,,,"A skeleton aligned east-west - head at west -  was found at a depth of 1m below the road surface while excavating to site a Christmas tree. There was no sign of a grave cut or a coffin and the ground material appeared rather disturbed. Beneath the skeleton was a layer of Roman building debris",eb3bd719-c473-40b8-bf0a-cdb9ed89aba3,,,,,,,,
00000000-0000-0000-0000-00000lhde758,758,838a206c-7975-4695-a2ae-1575b1e07984,"72 High Street",81dd62d2-6701-4195-b74b-8057456bba4b,4298586a-89fd-4475-8d4a-942763180c19,on90,70164ed3-db25-446d-9282-b7fcf6cb4838,,,1988-12-19,af8e248f-28c9-4c97-b57b-add942b8e009,b8b074ba-8899-4ae3-9017-aab1342ab3cc,1988-12-19,2195c931-95b0-4c91-9a1d-7607d56d1377,b8b074ba-8899-4ae3-9017-aab1342ab3cc,f1985c76-a102-4644-9ac5-558a02b91ea7,POINT (-0.545516075528939 53.21925887246811)
00000000-0000-0000-0000-00000lhde758,,,,,,,,"The building of an extension at the rear showed a layer of medieval building debris including roof tiles lying above natural sand c 1.2m-1.5m down.  There was no evidence of earlier structures",eb3bd719-c473-40b8-bf0a-cdb9ed89aba3,,,,,,,,
00000000-0000-0000-0000-00000lhde759,759,838a206c-7975-4695-a2ae-1575b1e07984,"3 Gordon Road (now 5 Gordon Road)",81dd62d2-6701-4195-b74b-8057456bba4b,4298586a-89fd-4475-8d4a-942763180c19,on91,70164ed3-db25-446d-9282-b7fcf6cb4838,,,1989-01-10,af8e248f-28c9-4c97-b57b-add942b8e009,b8b074ba-8899-4ae3-9017-aab1342ab3cc,1989-01-10,2195c931-95b0-4c91-9a1d-7607d56d1377,b8b074ba-8899-4ae3-9017-aab1342ab3cc,f1985c76-a102-4644-9ac5-558a02b91ea7,POINT (-0.539030204055101 53.23511818339383)
00000000-0000-0000-0000-00000lhde759,,,,,,,,"Shallow trenches were cut during the rebuilding of a former building, but as these only reached a maximum depth of 0.60m archaeological levels were not reached",eb3bd719-c473-40b8-bf0a-cdb9ed89aba3,,,,,,,,
00000000-0000-0000-0000-00000lhde760,760,838a206c-7975-4695-a2ae-1575b1e07984,"Cathedral Street",81dd62d2-6701-4195-b74b-8057456bba4b,4298586a-89fd-4475-8d4a-942763180c19,on92,70164ed3-db25-446d-9282-b7fcf6cb4838,,,1989-01-13,af8e248f-28c9-4c97-b57b-add942b8e009,b8b074ba-8899-4ae3-9017-aab1342ab3cc,1989-01-13,2195c931-95b0-4c91-9a1d-7607d56d1377,b8b074ba-8899-4ae3-9017-aab1342ab3cc,efb941fc-040b-49e8-b72d-b69418e6a5fc,POINT (-0.53392259138116 53.231998996327512)
00000000-0000-0000-0000-00000lhde760,,,,,,,,"A series of 15 small pits, 1m x 1m x 1m deep, was dug to dispose of modern rubbish (bottles, soft drink cans etc). The excavated material was dark brown mottled silty sand with limestone and slate fragments",eb3bd719-c473-40b8-bf0a-cdb9ed89aba3,,,,,,,,
00000000-0000-0000-0000-00000lhde761,761,838a206c-7975-4695-a2ae-1575b1e07984,"3 Greestone Place",81dd62d2-6701-4195-b74b-8057456bba4b,4298586a-89fd-4475-8d4a-942763180c19,on93,70164ed3-db25-446d-9282-b7fcf6cb4838,,,1989-02-06,af8e248f-28c9-4c97-b57b-add942b8e009,b8b074ba-8899-4ae3-9017-aab1342ab3cc,1989-02-06,2195c931-95b0-4c91-9a1d-7607d56d1377,b8b074ba-8899-4ae3-9017-aab1342ab3cc,f1985c76-a102-4644-9ac5-558a02b91ea7,POINT (-0.534192581073286 53.233305814814649)
00000000-0000-0000-0000-00000lhde761,,,,,,,,"A trench 1m deep was observed which contained mainly dark brown loam throughout except for a hint of a different deposit at the bottom. This could not be confirmed owing to considerable overburden in this area.",eb3bd719-c473-40b8-bf0a-cdb9ed89aba3,,,,,,,,
00000000-0000-0000-0000-00000lhde762,762,838a206c-7975-4695-a2ae-1575b1e07984,"YMCA. St Rumbolds Street",81dd62d2-6701-4195-b74b-8057456bba4b,4298586a-89fd-4475-8d4a-942763180c19,on94,70164ed3-db25-446d-9282-b7fcf6cb4838,,,1989-02-01,af8e248f-28c9-4c97-b57b-add942b8e009,80282a6a-460c-4fe7-ae6b-7370662415d5,1989-02-01,2195c931-95b0-4c91-9a1d-7607d56d1377,80282a6a-460c-4fe7-ae6b-7370662415d5,f1985c76-a102-4644-9ac5-558a02b91ea7,POINT (-0.533087226101259 53.22882436337423)
00000000-0000-0000-0000-00000lhde762,,,,,,,,"Recording of foundation trenches for new flats. Record 1 of two. Trenches to a depth of 1.5m revealed no archaeological stratigraphy",eb3bd719-c473-40b8-bf0a-cdb9ed89aba3,,,,,,,,
00000000-0000-0000-0000-00000lhde763,763,838a206c-7975-4695-a2ae-1575b1e07984,"YMCA St Rumbolds Street",81dd62d2-6701-4195-b74b-8057456bba4b,33945a27-a443-48a2-8c5d-b857ed9d8496,on94,70164ed3-db25-446d-9282-b7fcf6cb4838,,,1989-02-01,af8e248f-28c9-4c97-b57b-add942b8e009,80282a6a-460c-4fe7-ae6b-7370662415d5,1989-02-01,2195c931-95b0-4c91-9a1d-7607d56d1377,80282a6a-460c-4fe7-ae6b-7370662415d5,f1985c76-a102-4644-9ac5-558a02b91ea7,POINT (-0.533087226101259 53.22882436337423)
00000000-0000-0000-0000-00000lhde763,,,,,,,,"Recording of foundation trenches for new flats. Record 2 of two. Boreholes showed up to 5m of made ground",eb3bd719-c473-40b8-bf0a-cdb9ed89aba3,,,,,,,,
00000000-0000-0000-0000-00000lhde764,764,838a206c-7975-4695-a2ae-1575b1e07984,"63 Steep Hill",81dd62d2-6701-4195-b74b-8057456bba4b,9b27f985-ef2a-4bae-a1fc-458278d334ea,on95,70164ed3-db25-446d-9282-b7fcf6cb4838,,,1973-12-11,af8e248f-28c9-4c97-b57b-add942b8e009,b8b074ba-8899-4ae3-9017-aab1342ab3cc,1973-12-14,2195c931-95b0-4c91-9a1d-7607d56d1377,b8b074ba-8899-4ae3-9017-aab1342ab3cc,f1985c76-a102-4644-9ac5-558a02b91ea7,POINT (-0.53832061742454 53.23219684248167)
00000000-0000-0000-0000-00000lhde764,,,,,,,,"During the excavation of foundation trenches for a rear extension, a number of skeletons were uncovered by workmen, mostly disturbed but two were intact and aligned east-west. A few fragments of stained glass were also found and the burials were thought to be associated with the church of St Cuthbert which stood on this site",eb3bd719-c473-40b8-bf0a-cdb9ed89aba3,,,,,,,,
00000000-0000-0000-0000-00000lhde765,765,838a206c-7975-4695-a2ae-1575b1e07984,"Lincoln College of Art, Greestone Centre, Lindum Road",81dd62d2-6701-4195-b74b-8057456bba4b,4298586a-89fd-4475-8d4a-942763180c19,on96,70164ed3-db25-446d-9282-b7fcf6cb4838,,,1989-01-18,af8e248f-28c9-4c97-b57b-add942b8e009,b8b074ba-8899-4ae3-9017-aab1342ab3cc,1989-01-18,2195c931-95b0-4c91-9a1d-7607d56d1377,b8b074ba-8899-4ae3-9017-aab1342ab3cc,f1985c76-a102-4644-9ac5-558a02b91ea7,POINT (-0.535224216034901 53.232491449426547)
00000000-0000-0000-0000-00000lhde765,,,,,,,,"Foundations for a new extension. In the north half of the trench only natural clay was seen but in the southern half some brown loam was encountered in which lay an almost complete Roman pot (?cremation)",eb3bd719-c473-40b8-bf0a-cdb9ed89aba3,,,,,,,,
00000000-0000-0000-0000-00000lhde766,766,838a206c-7975-4695-a2ae-1575b1e07984,"Judges Lodgings, Castle  Hill",81dd62d2-6701-4195-b74b-8057456bba4b,4298586a-89fd-4475-8d4a-942763180c19,on97,70164ed3-db25-446d-9282-b7fcf6cb4838,,,1989-03-02,af8e248f-28c9-4c97-b57b-add942b8e009,b8b074ba-8899-4ae3-9017-aab1342ab3cc,1989-03-02,2195c931-95b0-4c91-9a1d-7607d56d1377,b8b074ba-8899-4ae3-9017-aab1342ab3cc,f1985c76-a102-4644-9ac5-558a02b91ea7,POINT (-0.539349014928247 53.234555743480897)
00000000-0000-0000-0000-00000lhde766,,,,,,,,"A shallow trench was dug here to depth of 0.60m to check the buildings foundations. Only modern material was visible at this depth",eb3bd719-c473-40b8-bf0a-cdb9ed89aba3,,,,,,,,
00000000-0000-0000-0000-00000lhde767,767,838a206c-7975-4695-a2ae-1575b1e07984,"376A High Street",81dd62d2-6701-4195-b74b-8057456bba4b,4298586a-89fd-4475-8d4a-942763180c19,on98,70164ed3-db25-446d-9282-b7fcf6cb4838,,,1989-03-08,af8e248f-28c9-4c97-b57b-add942b8e009,b8b074ba-8899-4ae3-9017-aab1342ab3cc,1989-03-08,2195c931-95b0-4c91-9a1d-7607d56d1377,b8b074ba-8899-4ae3-9017-aab1342ab3cc,f1985c76-a102-4644-9ac5-558a02b91ea7,POINT (-0.543413317437413 53.222963896326171)
00000000-0000-0000-0000-00000lhde767,,,,,,,,"A shallow foundation trench was dug here to a depth of 0.50m, but proved too shallow to reveal any archaeological deposits",eb3bd719-c473-40b8-bf0a-cdb9ed89aba3,,,,,,,,
00000000-0000-0000-0000-00000lhde768,768,838a206c-7975-4695-a2ae-1575b1e07984,"226-231 High Street,  Binns",81dd62d2-6701-4195-b74b-8057456bba4b,33945a27-a443-48a2-8c5d-b857ed9d8496,on99,70164ed3-db25-446d-9282-b7fcf6cb4838,,,1988-12-18,af8e248f-28c9-4c97-b57b-add942b8e009,b8b074ba-8899-4ae3-9017-aab1342ab3cc,1988-12-23,2195c931-95b0-4c91-9a1d-7607d56d1377,b8b074ba-8899-4ae3-9017-aab1342ab3cc,f1985c76-a102-4644-9ac5-558a02b91ea7,POINT (-0.54087140170058 53.229881798925412)
00000000-0000-0000-0000-00000lhde768,,,,,,,,"Area 1 of two. Alan Wood and Partners of Hull undertook hand auger boring inside the building prior to building work. A depth of 4.25m was reached through mainly made ground",eb3bd719-c473-40b8-bf0a-cdb9ed89aba3,,,,,,,,
00000000-0000-0000-0000-00000lhde769,769,838a206c-7975-4695-a2ae-1575b1e07984,"226-231 High Street, Binns",81dd62d2-6701-4195-b74b-8057456bba4b,33945a27-a443-48a2-8c5d-b857ed9d8496,on99,70164ed3-db25-446d-9282-b7fcf6cb4838,,,1988-12-18,af8e248f-28c9-4c97-b57b-add942b8e009,b8b074ba-8899-4ae3-9017-aab1342ab3cc,1988-12-23,2195c931-95b0-4c91-9a1d-7607d56d1377,b8b074ba-8899-4ae3-9017-aab1342ab3cc,f1985c76-a102-4644-9ac5-558a02b91ea7,POINT (-0.541169073336791 53.229939380284605)
00000000-0000-0000-0000-00000lhde769,,,,,,,,"Area 2 of two. Alan Wood and Partners of Hull undertook percussive boring outside the building prior to building work. Made ground was encountered to 4.50m. Below this level wettish sand was encountered. Clay only was found between 11.50 and 15m at the limit of excavation",eb3bd719-c473-40b8-bf0a-cdb9ed89aba3,,,,,,,,
00000000-0000-0000-0000-00000lhde770,770,838a206c-7975-4695-a2ae-1575b1e07984,"The Park 1970-2",81dd62d2-6701-4195-b74b-8057456bba4b,b244bfc4-313c-4730-97ca-bfbf0feadcbb,p70,70164ed3-db25-446d-9282-b7fcf6cb4838,,,1970-01-01,af8e248f-28c9-4c97-b57b-add942b8e009,6f941ebf-bad2-444a-a8f8-e4393a5fb2ac,1972-12-31,2195c931-95b0-4c91-9a1d-7607d56d1377,6f941ebf-bad2-444a-a8f8-e4393a5fb2ac,f1985c76-a102-4644-9ac5-558a02b91ea7,POINT (-0.543512018608262 53.231091736487599)
00000000-0000-0000-0000-00000lhde770,,,,,,,,"Excavation site",eb3bd719-c473-40b8-bf0a-cdb9ed89aba3,,,,,,,,
00000000-0000-0000-0000-00000lhde771,771,838a206c-7975-4695-a2ae-1575b1e07984,"The Park 1970-2",81dd62d2-6701-4195-b74b-8057456bba4b,b244bfc4-313c-4730-97ca-bfbf0feadcbb,p70,70164ed3-db25-446d-9282-b7fcf6cb4838,,,1970-01-01,af8e248f-28c9-4c97-b57b-add942b8e009,6f941ebf-bad2-444a-a8f8-e4393a5fb2ac,1970-12-31,2195c931-95b0-4c91-9a1d-7607d56d1377,6f941ebf-bad2-444a-a8f8-e4393a5fb2ac,f1985c76-a102-4644-9ac5-558a02b91ea7,POINT (-0.543477797726978 53.23121717320619)
00000000-0000-0000-0000-00000lhde771,,,,,,,,"Area 1 of sixteen. Area I 1970 excavation",eb3bd719-c473-40b8-bf0a-cdb9ed89aba3,,,,,,,,
00000000-0000-0000-0000-00000lhde772,772,838a206c-7975-4695-a2ae-1575b1e07984,"The Park 1970-2",81dd62d2-6701-4195-b74b-8057456bba4b,b244bfc4-313c-4730-97ca-bfbf0feadcbb,p70,70164ed3-db25-446d-9282-b7fcf6cb4838,,,1970-01-01,af8e248f-28c9-4c97-b57b-add942b8e009,6f941ebf-bad2-444a-a8f8-e4393a5fb2ac,1970-12-31,2195c931-95b0-4c91-9a1d-7607d56d1377,6f941ebf-bad2-444a-a8f8-e4393a5fb2ac,f1985c76-a102-4644-9ac5-558a02b91ea7,POINT (-0.543496128059043 53.231118511220167)
00000000-0000-0000-0000-00000lhde772,,,,,,,,"Area 2 of sixteen. Area II 1970 excavation",eb3bd719-c473-40b8-bf0a-cdb9ed89aba3,,,,,,,,
00000000-0000-0000-0000-00000lhde773,773,838a206c-7975-4695-a2ae-1575b1e07984,"The Park 1970-2",81dd62d2-6701-4195-b74b-8057456bba4b,b244bfc4-313c-4730-97ca-bfbf0feadcbb,p70,70164ed3-db25-446d-9282-b7fcf6cb4838,,,1970-01-01,af8e248f-28c9-4c97-b57b-add942b8e009,6f941ebf-bad2-444a-a8f8-e4393a5fb2ac,1970-12-31,2195c931-95b0-4c91-9a1d-7607d56d1377,6f941ebf-bad2-444a-a8f8-e4393a5fb2ac,f1985c76-a102-4644-9ac5-558a02b91ea7,POINT (-0.5435251645014 53.231145834918181)
00000000-0000-0000-0000-00000lhde773,,,,,,,,"Area 3 of sixteen. Area III 1970 excavation",eb3bd719-c473-40b8-bf0a-cdb9ed89aba3,,,,,,,,
00000000-0000-0000-0000-00000lhde774,774,838a206c-7975-4695-a2ae-1575b1e07984,"The Park 1970-2",81dd62d2-6701-4195-b74b-8057456bba4b,b244bfc4-313c-4730-97ca-bfbf0feadcbb,p70,70164ed3-db25-446d-9282-b7fcf6cb4838,,,1970-01-01,af8e248f-28c9-4c97-b57b-add942b8e009,6f941ebf-bad2-444a-a8f8-e4393a5fb2ac,1970-12-31,2195c931-95b0-4c91-9a1d-7607d56d1377,6f941ebf-bad2-444a-a8f8-e4393a5fb2ac,f1985c76-a102-4644-9ac5-558a02b91ea7,POINT (-0.543586896869514 53.231092651403955)
00000000-0000-0000-0000-00000lhde774,,,,,,,,"Area 4 of sixteen. Area IV 1970 excavation",eb3bd719-c473-40b8-bf0a-cdb9ed89aba3,,,,,,,,
00000000-0000-0000-0000-00000lhde775,775,838a206c-7975-4695-a2ae-1575b1e07984,"The Park 1970-2",81dd62d2-6701-4195-b74b-8057456bba4b,b244bfc4-313c-4730-97ca-bfbf0feadcbb,p70,70164ed3-db25-446d-9282-b7fcf6cb4838,,,1970-01-01,af8e248f-28c9-4c97-b57b-add942b8e009,6f941ebf-bad2-444a-a8f8-e4393a5fb2ac,1970-12-31,2195c931-95b0-4c91-9a1d-7607d56d1377,6f941ebf-bad2-444a-a8f8-e4393a5fb2ac,f1985c76-a102-4644-9ac5-558a02b91ea7,POINT (-0.543676445860357 53.231102735149392)
00000000-0000-0000-0000-00000lhde775,,,,,,,,"Area 5 of sixteen. Area V 1970 excavation",eb3bd719-c473-40b8-bf0a-cdb9ed89aba3,,,,,,,,
00000000-0000-0000-0000-00000lhde776,776,838a206c-7975-4695-a2ae-1575b1e07984,"The Park 1970-2",81dd62d2-6701-4195-b74b-8057456bba4b,b244bfc4-313c-4730-97ca-bfbf0feadcbb,p70,70164ed3-db25-446d-9282-b7fcf6cb4838,,,1970-01-01,af8e248f-28c9-4c97-b57b-add942b8e009,6f941ebf-bad2-444a-a8f8-e4393a5fb2ac,1970-12-31,2195c931-95b0-4c91-9a1d-7607d56d1377,6f941ebf-bad2-444a-a8f8-e4393a5fb2ac,f1985c76-a102-4644-9ac5-558a02b91ea7,POINT (-0.543856153753402 53.231104930622081)
00000000-0000-0000-0000-00000lhde776,,,,,,,,"Area 6 of sixteen. Area VI 1970 excavation",eb3bd719-c473-40b8-bf0a-cdb9ed89aba3,,,,,,,,
00000000-0000-0000-0000-00000lhde777,777,838a206c-7975-4695-a2ae-1575b1e07984,"The Park 1970-2",81dd62d2-6701-4195-b74b-8057456bba4b,b244bfc4-313c-4730-97ca-bfbf0feadcbb,p70,70164ed3-db25-446d-9282-b7fcf6cb4838,,,1971-01-01,af8e248f-28c9-4c97-b57b-add942b8e009,6f941ebf-bad2-444a-a8f8-e4393a5fb2ac,1971-12-31,2195c931-95b0-4c91-9a1d-7607d56d1377,6f941ebf-bad2-444a-a8f8-e4393a5fb2ac,f1985c76-a102-4644-9ac5-558a02b91ea7,POINT (-0.543346676453745 53.231107695319238)
00000000-0000-0000-0000-00000lhde777,,,,,,,,"Area 7 of sixteen. Area I 1971 excavation",eb3bd719-c473-40b8-bf0a-cdb9ed89aba3,,,,,,,,
00000000-0000-0000-0000-00000lhde778,778,838a206c-7975-4695-a2ae-1575b1e07984,"The Park 1970-2",81dd62d2-6701-4195-b74b-8057456bba4b,b244bfc4-313c-4730-97ca-bfbf0feadcbb,p70,70164ed3-db25-446d-9282-b7fcf6cb4838,,,1971-01-01,af8e248f-28c9-4c97-b57b-add942b8e009,6f941ebf-bad2-444a-a8f8-e4393a5fb2ac,1971-12-31,2195c931-95b0-4c91-9a1d-7607d56d1377,6f941ebf-bad2-444a-a8f8-e4393a5fb2ac,f1985c76-a102-4644-9ac5-558a02b91ea7,POINT (-0.543332615797889 53.231080554589937)
00000000-0000-0000-0000-00000lhde778,,,,,,,,"Area 8 of sixteen. Area Ia 1971 excavation",eb3bd719-c473-40b8-bf0a-cdb9ed89aba3,,,,,,,,
00000000-0000-0000-0000-00000lhde779,779,838a206c-7975-4695-a2ae-1575b1e07984,"The Park 1970-2",81dd62d2-6701-4195-b74b-8057456bba4b,b244bfc4-313c-4730-97ca-bfbf0feadcbb,p70,70164ed3-db25-446d-9282-b7fcf6cb4838,,,1971-01-01,af8e248f-28c9-4c97-b57b-add942b8e009,6f941ebf-bad2-444a-a8f8-e4393a5fb2ac,1971-12-31,2195c931-95b0-4c91-9a1d-7607d56d1377,6f941ebf-bad2-444a-a8f8-e4393a5fb2ac,f1985c76-a102-4644-9ac5-558a02b91ea7,POINT (-0.543333835796099 53.231044610963622)
00000000-0000-0000-0000-00000lhde779,,,,,,,,"Area 9 of sixteen. Area II 1971 excavation",eb3bd719-c473-40b8-bf0a-cdb9ed89aba3,,,,,,,,
