ResourceID,SOURCENO,SOURCENO_TYPE,TYPE_Valueid,AUTHOR,TITLE,TITLE_TYPE,PUBLICATION_PLACE,Date,EDITOR,PUBLISHER,JOURNAL_SERIES_NAME,PAGES,SERIES_NO
00000000-0000-0000-0000-0000lhds2220,2220,838a206c-7975-4695-a2ae-1575b1e07984,f9259f53-f9ff-41a0-914f-56e79e1fca15,"Venables, Rev. E.","Bishop Antony Beeke's register of the prebendaries of Lincoln, 1333 and 1334",78e71e70-8009-40e2-a078-9a2ebf7a0e6f,"London",1885,,"Archaeological Institute of Great Britain and Ireland","Archaeological Journal","469-475","42"
00000000-0000-0000-0000-0000lhds2221,2221,838a206c-7975-4695-a2ae-1575b1e07984,f9259f53-f9ff-41a0-914f-56e79e1fca15,"Venables, Rev. E.","Bosses of the wooden vaulting of the eastern walk of the cloister of Lincoln minster",78e71e70-8009-40e2-a078-9a2ebf7a0e6f,"London",1889,,"Archaeological Institute of Great Britain and Ireland","Archaeological Journal","220-228","47"
00000000-0000-0000-0000-0000lhds2222,2222,838a206c-7975-4695-a2ae-1575b1e07984,f9259f53-f9ff-41a0-914f-56e79e1fca15,"Venables, Rev. E.","Ancient chair, Lincoln minster",78e71e70-8009-40e2-a078-9a2ebf7a0e6f,"London",1889,,"Archaeological Institute of Great Britain and Ireland","Archaeological Journal","406-407","47"
00000000-0000-0000-0000-0000lhds2223,2223,838a206c-7975-4695-a2ae-1575b1e07984,f9259f53-f9ff-41a0-914f-56e79e1fca15,"Venables, Rev. E.","Some recent archaeological discoveries in Lincoln",78e71e70-8009-40e2-a078-9a2ebf7a0e6f,"London",1891,,"Archaeological Institute of Great Britain and Ireland","Archaeological Journal","186-189","48"
00000000-0000-0000-0000-0000lhds2224,2224,838a206c-7975-4695-a2ae-1575b1e07984,f9259f53-f9ff-41a0-914f-56e79e1fca15,"Venables, Rev. E.","Some account of the discovery of a Roman villa in the Greetwell Fields, near Lincoln",78e71e70-8009-40e2-a078-9a2ebf7a0e6f,"London",1892,,"Archaeological Institute of Great Britain and Ireland","Archaeological Journal","258-262","49"
00000000-0000-0000-0000-0000lhds2225,2225,838a206c-7975-4695-a2ae-1575b1e07984,f9259f53-f9ff-41a0-914f-56e79e1fca15,"Venables, Rev. E.","The shrine and head of St Hugh of Lincoln",78e71e70-8009-40e2-a078-9a2ebf7a0e6f,"London",1893,,"Archaeological Institute of Great Britain and Ireland","Archaeological Journal","37-61","50"
00000000-0000-0000-0000-0000lhds2842,2842,838a206c-7975-4695-a2ae-1575b1e07984,f9259f53-f9ff-41a0-914f-56e79e1fca15,"Venables, Rev. E.","Archaeological Intelligence - The Roman wall at Lincoln",78e71e70-8009-40e2-a078-9a2ebf7a0e6f,"London",1888,,"Archaeological Institute of Great Britain and Ireland","Archaeological Journal","465-466","45"
00000000-0000-0000-0000-0000lhds2843,2843,838a206c-7975-4695-a2ae-1575b1e07984,f9259f53-f9ff-41a0-914f-56e79e1fca15,"Venables, Rev. E.","Roman inscribed sepulchral slab, Motherby Hill",78e71e70-8009-40e2-a078-9a2ebf7a0e6f,"London",1883,,"Archaeological Institute of Great Britain and Ireland","Archaeological Journal","106-107","40"
00000000-0000-0000-0000-0000lhds2844,2844,838a206c-7975-4695-a2ae-1575b1e07984,f9259f53-f9ff-41a0-914f-56e79e1fca15,"Venables, Rev. E.","Medieval grave slab, Minster yard",78e71e70-8009-40e2-a078-9a2ebf7a0e6f,"London",1883,,"Archaeological Institute of Great Britain and Ireland","Archaeological Journal","106-107","40"
00000000-0000-0000-0000-0000lhds2846,2846,838a206c-7975-4695-a2ae-1575b1e07984,f9259f53-f9ff-41a0-914f-56e79e1fca15,"Venables, Rev. E.","Ermine Street at Staunton House, Newport",78e71e70-8009-40e2-a078-9a2ebf7a0e6f,"London",1887,,"Archaeological Institute of Great Britain and Ireland","Archaeological Journal","309","44"
00000000-0000-0000-0000-0000lhds2383,2383,838a206c-7975-4695-a2ae-1575b1e07984,339b2016-ac6d-4bb9-b413-03f371356264,"Vince, Alan","Archaeology and Topography of the West Common",78e71e70-8009-40e2-a078-9a2ebf7a0e6f,"Lincoln",2001,"Hill, P. R.","The Survey of Lincoln","The Lincoln Enquirer","2-3","2"
00000000-0000-0000-0000-0000lhds2764,2764,838a206c-7975-4695-a2ae-1575b1e07984,f9259f53-f9ff-41a0-914f-56e79e1fca15,"Wakelin, M. J., Walker, T. G. & Wilson, D.","Lincoln flood alleviation scheme",78e71e70-8009-40e2-a078-9a2ebf7a0e6f,"London",1987,"Flay, N.","Institution of Civil Engineers","Proceedings of the Institution of Civil Engineers","755-776","82 pt 1"
00000000-0000-0000-0000-0000lhds2142,2142,838a206c-7975-4695-a2ae-1575b1e07984,339b2016-ac6d-4bb9-b413-03f371356264,"Walker, A.","Housing at the turn of the twentieth century: Lincolns Danesgate area and the 1901 census",78e71e70-8009-40e2-a078-9a2ebf7a0e6f,"Lincoln",2006,"Smith, M.","The Survey of Lincoln","The Lincoln Enquirer","3-4","10"
00000000-0000-0000-0000-0000lhds2741,2741,838a206c-7975-4695-a2ae-1575b1e07984,339b2016-ac6d-4bb9-b413-03f371356264,"Walker, A.","Workers housing between Sincil Dyke and Canwick Road, c. 1870-1910",78e71e70-8009-40e2-a078-9a2ebf7a0e6f,"Lincoln",2012,"Smith, M.","The Survey of Lincoln","The Lincoln Enquirer","2-4","22"
00000000-0000-0000-0000-0000lhds2494,2494,838a206c-7975-4695-a2ae-1575b1e07984,f5b49afe-d8e3-47d5-83d1-0f4dc4186df2,"Walsh, D.","Post-War Suburbs and the New Urbanism: Lincolns Ermine Estates",78e71e70-8009-40e2-a078-9a2ebf7a0e6f,"London",2007,,"English Heritage","Conservation Bulletin","7-9","56"
00000000-0000-0000-0000-0000lhds2901,2901,838a206c-7975-4695-a2ae-1575b1e07984,f9259f53-f9ff-41a0-914f-56e79e1fca15,"Watkins, Coombes and Partners","The Cardinals Hat, Lincoln. Restoration of a Fifteenth-century Building",78e71e70-8009-40e2-a078-9a2ebf7a0e6f,,1953,,,"The Builder","343-346",
00000000-0000-0000-0000-0000lhds1189,1189,838a206c-7975-4695-a2ae-1575b1e07984,f9259f53-f9ff-41a0-914f-56e79e1fca15,"Webster, G. and Booth, N.","A Romano-British Pottery kiln at Swanpool",78e71e70-8009-40e2-a078-9a2ebf7a0e6f,"London",1947,,"Society of Antiquaries","Antiquaries Journal","61-79","27"
00000000-0000-0000-0000-0000lhds2398,2398,838a206c-7975-4695-a2ae-1575b1e07984,f9259f53-f9ff-41a0-914f-56e79e1fca15,"Wells-Cole, F. A.","Tank trap, Nettleham Road",78e71e70-8009-40e2-a078-9a2ebf7a0e6f,"Lincoln",1997,"Healey, H., Sturman, C. & Birch, N.","Society for Lincolnshire History and Archaeology","Lincolnshire Past and Present","5","27"
00000000-0000-0000-0000-0000lhds2140,2140,838a206c-7975-4695-a2ae-1575b1e07984,339b2016-ac6d-4bb9-b413-03f371356264,"Wheeler, R.","Water Levels in Lincoln",78e71e70-8009-40e2-a078-9a2ebf7a0e6f,"Lincoln",2005,"Smith, M.","The Survey of Lincoln","The Lincoln Enquirer","3-6","9"
00000000-0000-0000-0000-0000lhds2373,2373,838a206c-7975-4695-a2ae-1575b1e07984,339b2016-ac6d-4bb9-b413-03f371356264,"Wheeler, R.","Lincoln Telephones",78e71e70-8009-40e2-a078-9a2ebf7a0e6f,"Lincoln",2009,"Smith, M.","The Survey of Lincoln","The Lincoln Enquirer","5","17"
00000000-0000-0000-0000-0000lhds2378,2378,838a206c-7975-4695-a2ae-1575b1e07984,339b2016-ac6d-4bb9-b413-03f371356264,"Wheeler, R.","Lincoln Corporation House Connection Plans (LAO AWA 19)",78e71e70-8009-40e2-a078-9a2ebf7a0e6f,"Lincoln",2008,"Smith, M.","The Survey of Lincoln","The Lincoln Enquirer","2-4","15"
00000000-0000-0000-0000-0000lhds2557,2557,838a206c-7975-4695-a2ae-1575b1e07984,339b2016-ac6d-4bb9-b413-03f371356264,"Wheeler, R.","The Boundaries of Castle Dykings",78e71e70-8009-40e2-a078-9a2ebf7a0e6f,"Lincoln",2010,"Smith, M.","The Survey of Lincoln","The Lincoln Enquirer","2-3","18"
00000000-0000-0000-0000-0000lhds2558,2558,838a206c-7975-4695-a2ae-1575b1e07984,339b2016-ac6d-4bb9-b413-03f371356264,"Wheeler, R.","The Decline of the Spread Eagle",78e71e70-8009-40e2-a078-9a2ebf7a0e6f,"Lincoln",2010,"Smith, M.","The Survey of Lincoln","The Lincoln Enquirer","4-5","18"
00000000-0000-0000-0000-0000lhds2723,2723,838a206c-7975-4695-a2ae-1575b1e07984,339b2016-ac6d-4bb9-b413-03f371356264,"Wheeler, R.","From Steam Packets to Vienna: a new perspective on Clayton & Shuttleworth",78e71e70-8009-40e2-a078-9a2ebf7a0e6f,"Lincoln",2011,"Smith, M.","The Survey of Lincoln","The Lincoln Enquirer","8-10","21"
00000000-0000-0000-0000-0000lhds2801,2801,838a206c-7975-4695-a2ae-1575b1e07984,f9259f53-f9ff-41a0-914f-56e79e1fca15,"Wheeler, R.","The decline and fall of Clayton & Shuttleworth Pt 1",78e71e70-8009-40e2-a078-9a2ebf7a0e6f,"Lincoln",2012,"Healey, H. & Beevers, R.","Society for Lincolnshire History and Archaeology","Lincolnshire Past and Present","4-7","89"
00000000-0000-0000-0000-0000lhds2806,2806,838a206c-7975-4695-a2ae-1575b1e07984,339b2016-ac6d-4bb9-b413-03f371356264,"Wheeler, R.","Lincoln Midland Station 1846-47",78e71e70-8009-40e2-a078-9a2ebf7a0e6f,"Lincoln",2012,"Smith, M.","The Survey of Lincoln","The Lincoln Enquirer","2-5","23"
00000000-0000-0000-0000-0000lhds2858,2858,838a206c-7975-4695-a2ae-1575b1e07984,f9259f53-f9ff-41a0-914f-56e79e1fca15,"Wheeler, R.","The decline and fall of Clayton & Shuttleworth Pt 2",78e71e70-8009-40e2-a078-9a2ebf7a0e6f,"Lincoln",2012,"Healey, H. & Beevers, R.","Society for Lincolnshire History and Archaeology","Lincolnshire Past and Present","8","90"
00000000-0000-0000-0000-0000lhds3025,3025,838a206c-7975-4695-a2ae-1575b1e07984,339b2016-ac6d-4bb9-b413-03f371356264,"Wheeler, R.","Boultham Lake and McDakins Bridge",78e71e70-8009-40e2-a078-9a2ebf7a0e6f,"Lincoln",2014,"Smith, M.","The Survey of Lincoln","The Lincoln Enquirer","5","27"
00000000-0000-0000-0000-0000lhds3026,3026,838a206c-7975-4695-a2ae-1575b1e07984,339b2016-ac6d-4bb9-b413-03f371356264,"Wheeler, R.","The electric telegraph comes to Bracebridge",78e71e70-8009-40e2-a078-9a2ebf7a0e6f,"Lincoln",2014,"Smith, M.","The Survey of Lincoln","The Lincoln Enquirer","6","27"
00000000-0000-0000-0000-0000lhds3028,3028,838a206c-7975-4695-a2ae-1575b1e07984,339b2016-ac6d-4bb9-b413-03f371356264,"Wheeler, R.","The St Giles Estate and the Ministry of Munitions",78e71e70-8009-40e2-a078-9a2ebf7a0e6f,"Lincoln",2014,"Smith, M.","The Survey of Lincoln","The Lincoln Enquirer","7","27"
00000000-0000-0000-0000-0000lhds1908,1908,838a206c-7975-4695-a2ae-1575b1e07984,f9259f53-f9ff-41a0-914f-56e79e1fca15,"Wheeler, R. and Mills, D.","Some peregrinations of Lincoln Race Course",78e71e70-8009-40e2-a078-9a2ebf7a0e6f,"Lincoln",2005,"Healey, H. & Beevers, R.","Society for Lincolnshire History and Archaeology","Lincolnshire Past and Present","6-12","60"
00000000-0000-0000-0000-0000lhds2045,2045,838a206c-7975-4695-a2ae-1575b1e07984,f9259f53-f9ff-41a0-914f-56e79e1fca15,"Wheeler, R. C.","J S Padley as an Antiquary",78e71e70-8009-40e2-a078-9a2ebf7a0e6f,"Lincoln",2005,"Bennet, M.","Society for Lincolnshire History and Archaeology","Lincolnshire History and Archaeology","20-23","39"
00000000-0000-0000-0000-0000lhds1176,1176,838a206c-7975-4695-a2ae-1575b1e07984,f9259f53-f9ff-41a0-914f-56e79e1fca15,"Whitwell, J. B. and Wilson, C. M.","Archaeological Notes 1967",78e71e70-8009-40e2-a078-9a2ebf7a0e6f,"Lincoln",1968,"Lloyd, C. M.","Society for Lincolnshire History and Archaeology","Lincolnshire History and Archaeology","19-39","3"
00000000-0000-0000-0000-0000lhds1830,1830,838a206c-7975-4695-a2ae-1575b1e07984,f9259f53-f9ff-41a0-914f-56e79e1fca15,"Whitwell, J. B. and Wilson, C. M.","Archaeological Notes 1968",78e71e70-8009-40e2-a078-9a2ebf7a0e6f,,1969,"Lloyd, C. M.","Society for Lincolnshire History and Archaeology","Lincolnshire History and Archaeology","99-119","4"
00000000-0000-0000-0000-0000lhds2210,2210,838a206c-7975-4695-a2ae-1575b1e07984,f9259f53-f9ff-41a0-914f-56e79e1fca15,"Wickenden, J. F.","'Joyalx' of John of Gaunt, bequeathed to the Cathedral Church of Lincoln",78e71e70-8009-40e2-a078-9a2ebf7a0e6f,"London",1875,,"Archaeological Institute of Great Britain and Ireland","Archaeological Journal","317-25","32"
00000000-0000-0000-0000-0000lhds2214,2214,838a206c-7975-4695-a2ae-1575b1e07984,f9259f53-f9ff-41a0-914f-56e79e1fca15,"Wickenden, J. F.","The choir stalls of Lincoln Cathedral",78e71e70-8009-40e2-a078-9a2ebf7a0e6f,"London",1881,,"Archaeological Institute of Great Britain and Ireland","Archaeological Journal","42-61","38"
00000000-0000-0000-0000-0000lhds2218,2218,838a206c-7975-4695-a2ae-1575b1e07984,f9259f53-f9ff-41a0-914f-56e79e1fca15,"Wickenden, Rev.","Contents of the muniment room of Lincoln Cathedral",78e71e70-8009-40e2-a078-9a2ebf7a0e6f,"London",1881,,"Archaeological Institute of Great Britain and Ireland","Archaeological Journal","309-315","38"
00000000-0000-0000-0000-0000lhds2219,2219,838a206c-7975-4695-a2ae-1575b1e07984,f9259f53-f9ff-41a0-914f-56e79e1fca15,"Wickenden, Rev.","John de Dalderby, Bishop of Lincoln, 1300-20",78e71e70-8009-40e2-a078-9a2ebf7a0e6f,"London",1883,,"Archaeological Institute of Great Britain and Ireland","Archaeological Journal","215-224","40"
00000000-0000-0000-0000-0000lhds2151,2151,838a206c-7975-4695-a2ae-1575b1e07984,339b2016-ac6d-4bb9-b413-03f371356264,"Wilford, J.","The Church that crossed the Road and Turned Round: St Hughs Church, Lincoln",78e71e70-8009-40e2-a078-9a2ebf7a0e6f,"Lincoln",2007,"Smith, M.","The Survey of Lincoln","The Lincoln Enquirer","8","12"
00000000-0000-0000-0000-0000lhds1063,1063,838a206c-7975-4695-a2ae-1575b1e07984,f9259f53-f9ff-41a0-914f-56e79e1fca15,"Wilson, C. M.","Archaeological notes 1970",78e71e70-8009-40e2-a078-9a2ebf7a0e6f,,1971,"Lloyd, C. M.","Society for Lincolnshire History and Archaeology","Lincolnshire History and Archaeology","3-17","6"
00000000-0000-0000-0000-0000lhds2226,2226,838a206c-7975-4695-a2ae-1575b1e07984,f9259f53-f9ff-41a0-914f-56e79e1fca15,"Wilson, T.","The tomb of St Hugh at Lincoln",78e71e70-8009-40e2-a078-9a2ebf7a0e6f,"London",1894,,"Archaeological Institute of Great Britain and Ireland","Archaeological Journal","104-108","51"
00000000-0000-0000-0000-0000lhds2207,2207,838a206c-7975-4695-a2ae-1575b1e07984,f9259f53-f9ff-41a0-914f-56e79e1fca15,"Winston, C.","On the glazing of the north rose window of Lincoln cathedral",78e71e70-8009-40e2-a078-9a2ebf7a0e6f,"London",1857,,"Archaeological Institute of Great Britain and Ireland","Archaeological Journal","211-220","14"
00000000-0000-0000-0000-0000lhds2860,2860,838a206c-7975-4695-a2ae-1575b1e07984,f9259f53-f9ff-41a0-914f-56e79e1fca15,"Woodcock, R.","Notes and Queries 90:8. Page Woodcock",78e71e70-8009-40e2-a078-9a2ebf7a0e6f,"Lincoln",2012,"Healey, H. & Beevers, R.","Society for Lincolnshire History and Archaeology","Lincolnshire Past and Present","21","90"
00000000-0000-0000-0000-0000lhds1638,1638,838a206c-7975-4695-a2ae-1575b1e07984,f9259f53-f9ff-41a0-914f-56e79e1fca15,"Wragg, Kevin","Lincoln: Bishop Grosseteste College",78e71e70-8009-40e2-a078-9a2ebf7a0e6f,"Lincoln",1998,"Bennet, Mark","Society for Lincolnshire History and Archaeology","Lincolnshire History and Archaeology","44-45","33"
00000000-0000-0000-0000-0000lhds2415,2415,838a206c-7975-4695-a2ae-1575b1e07984,f9259f53-f9ff-41a0-914f-56e79e1fca15,"Wright, M.","St Michael-on-the-Mount. The building of a hillside church in Lincoln, 1845-1871",78e71e70-8009-40e2-a078-9a2ebf7a0e6f,"Lincoln",2005,"Healey, H. & Beevers, R.","Society for Lincolnshire History and Archaeology","Lincolnshire Past and Present","7-10","59"
00000000-0000-0000-0000-0000lhds2408,2408,838a206c-7975-4695-a2ae-1575b1e07984,f9259f53-f9ff-41a0-914f-56e79e1fca15,"Wright, N.","Lincolnshire in the industrial period",78e71e70-8009-40e2-a078-9a2ebf7a0e6f,"Lincoln",2001,"Healey, H. & Beevers, R.","Society for Lincolnshire History and Archaeology","Lincolnshire Past and Present","10-11, 14-16","43"
00000000-0000-0000-0000-0000lhds2409,2409,838a206c-7975-4695-a2ae-1575b1e07984,f9259f53-f9ff-41a0-914f-56e79e1fca15,"Wright, N.","Lincolnshire in the industrial period",78e71e70-8009-40e2-a078-9a2ebf7a0e6f,"Lincoln",2001,"Healey, H. & Beevers, R.","Society for Lincolnshire History and Archaeology","Lincolnshire Past and Present",,"44"
00000000-0000-0000-0000-0000lhds2410,2410,838a206c-7975-4695-a2ae-1575b1e07984,f9259f53-f9ff-41a0-914f-56e79e1fca15,"Wright, N.","Lincolnshire in the industrial period",78e71e70-8009-40e2-a078-9a2ebf7a0e6f,"Lincoln",2001,"Healey, H. & Beevers, R.","Society for Lincolnshire History and Archaeology","Lincolnshire Past and Present","10-11, 14-15","45"
00000000-0000-0000-0000-0000lhds2137,2137,838a206c-7975-4695-a2ae-1575b1e07984,339b2016-ac6d-4bb9-b413-03f371356264,"Yeates-Langley, A.","Women who worked in munitions in Lincoln during World War 1",78e71e70-8009-40e2-a078-9a2ebf7a0e6f,"Lincoln",2004,"Hill, P. R.","The Survey of Lincoln","The Lincoln Enquirer","2-4","6"
00000000-0000-0000-0000-0000lhds1146,1146,838a206c-7975-4695-a2ae-1575b1e07984,f9259f53-f9ff-41a0-914f-56e79e1fca15,,"Roman Britain in 1936",78e71e70-8009-40e2-a078-9a2ebf7a0e6f,,1937,,"Society for the Promotion of Roman Studies","Journal of Roman Studies","233-234","27"
00000000-0000-0000-0000-0000lhds1147,1147,838a206c-7975-4695-a2ae-1575b1e07984,f9259f53-f9ff-41a0-914f-56e79e1fca15,,"Roman Britain in 1949",78e71e70-8009-40e2-a078-9a2ebf7a0e6f,,1950,,"Society for the Promotion of Roman Studies","Journal of Roman Studies","99","40"
00000000-0000-0000-0000-00000lhds684,684,838a206c-7975-4695-a2ae-1575b1e07984,b01ca8a5-f56d-44f4-a969-cf62847fc6e5,,"Market towns of Lincolnshire. Lincoln in 1839",78e71e70-8009-40e2-a078-9a2ebf7a0e6f,,1839,,"Society for the Diffusion of Useful Knowledge","The Penny Cyclopedia",,
00000000-0000-0000-0000-0000lhds1429,1429,838a206c-7975-4695-a2ae-1575b1e07984,d70d6d88-0c5f-4cf5-80ff-005b3db7cedc,,"Lincolnshire in the News",78e71e70-8009-40e2-a078-9a2ebf7a0e6f,"Lincoln",1998,,"Lincolnshire Publishing Company","Lincolnshire Echo",,
00000000-0000-0000-0000-0000lhds2203,2203,838a206c-7975-4695-a2ae-1575b1e07984,f9259f53-f9ff-41a0-914f-56e79e1fca15,,"Swanpool Garden Suburb, Lincoln",78e71e70-8009-40e2-a078-9a2ebf7a0e6f,,1922,,,"Architects Journal","749-758",
00000000-0000-0000-0000-0000lhds2204,2204,838a206c-7975-4695-a2ae-1575b1e07984,d70d6d88-0c5f-4cf5-80ff-005b3db7cedc,,"Lincoln Racecourse",78e71e70-8009-40e2-a078-9a2ebf7a0e6f,,2004,,,"The Observer",,
00000000-0000-0000-0000-0000lhds2900,2900,838a206c-7975-4695-a2ae-1575b1e07984,f9259f53-f9ff-41a0-914f-56e79e1fca15,"Hassall, R. S., Tomlin, M. W. C. &  Frere, S. S.","Roman Britain in 1976",78e71e70-8009-40e2-a078-9a2ebf7a0e6f,"London",1977,,"Society for the Promotion of Roman Studies","Britannia","355-449","8"
00000000-0000-0000-0000-0000lhds1839,1839,838a206c-7975-4695-a2ae-1575b1e07984,,"O'Connor, J.","Lincoln Cathedral from Brayford, drawn by J OConnor engraved by B Lasbury",78e71e70-8009-40e2-a078-9a2ebf7a0e6f,,1878,,"The Stationers Company","The Stationers Company  Almanac",,
00000000-0000-0000-0000-0000lhds1715,1715,838a206c-7975-4695-a2ae-1575b1e07984,f9259f53-f9ff-41a0-914f-56e79e1fca15,"Sulman, T.","Engraving of Stamp End Works of Clayton and Shuttleworth from the north.",78e71e70-8009-40e2-a078-9a2ebf7a0e6f,,1869,,,"Illustrated London News","132","601551"
00000000-0000-0000-0000-0000lhds1061,1061,838a206c-7975-4695-a2ae-1575b1e07984,f9259f53-f9ff-41a0-914f-56e79e1fca15,"Thompson, F. H.","Roman Britain in 1954",78e71e70-8009-40e2-a078-9a2ebf7a0e6f,,1954,,"Society for the Promotion of Roman Studies","Journal of Roman Studies","92","44"
00000000-0000-0000-0000-0000lhds1673,1673,838a206c-7975-4695-a2ae-1575b1e07984,f9259f53-f9ff-41a0-914f-56e79e1fca15,"Trollope, A.","Eight bronze armillae…",78e71e70-8009-40e2-a078-9a2ebf7a0e6f,"London",1856,,"Archaeological Institute of Great Britain and Ireland","Archaeological Journal","85-86","13"
00000000-0000-0000-0000-0000lhds1180,1180,838a206c-7975-4695-a2ae-1575b1e07984,f9259f53-f9ff-41a0-914f-56e79e1fca15,"Venables, Rev. E.","Sculptured stone,  School of Art and Science at
Lincoln.",78e71e70-8009-40e2-a078-9a2ebf7a0e6f,,1885,,"Archaeological Institute of Great Britain and Ireland","Archaeological Journal","261-262","42"
00000000-0000-0000-0000-0000lhds1064,1064,838a206c-7975-4695-a2ae-1575b1e07984,f9259f53-f9ff-41a0-914f-56e79e1fca15,"White, A. J.","Lincoln",78e71e70-8009-40e2-a078-9a2ebf7a0e6f,,1977,,,"East Midlands Archaeological Bulletin","30","11"
00000000-0000-0000-0000-0000lhds1065,1065,838a206c-7975-4695-a2ae-1575b1e07984,f9259f53-f9ff-41a0-914f-56e79e1fca15,"White, A. J.","Bishop Grosseteste College",78e71e70-8009-40e2-a078-9a2ebf7a0e6f,,1978,,,"East Midlands Archaeological Bulletin","32","12"
00000000-0000-0000-0000-0000lhds2239,2239,838a206c-7975-4695-a2ae-1575b1e07984,f9259f53-f9ff-41a0-914f-56e79e1fca15,"Wood, M. ","St Mary's Guildhall and Lincoln `Jews' Houses'",78e71e70-8009-40e2-a078-9a2ebf7a0e6f,"London",1946,,"Archaeological Institute of Great Britain and Ireland","Archaeological Journal","159-161","103"
00000000-0000-0000-0000-0000lhds2840,2840,838a206c-7975-4695-a2ae-1575b1e07984,f9259f53-f9ff-41a0-914f-56e79e1fca15,"Wood, M. E.","Norman domestic architecture",78e71e70-8009-40e2-a078-9a2ebf7a0e6f,"London",1935,,"Archaeological Institute of Great Britain and Ireland","Archaeological Journal","167-242","92"
00000000-0000-0000-0000-0000lhds1220,1220,838a206c-7975-4695-a2ae-1575b1e07984,d70d6d88-0c5f-4cf5-80ff-005b3db7cedc,,"Lincolns New Water",78e71e70-8009-40e2-a078-9a2ebf7a0e6f,"Lincoln",1911,,,"Lincoln Gazette and Times",,
00000000-0000-0000-0000-0000lhds2914,2914,838a206c-7975-4695-a2ae-1575b1e07984,f9259f53-f9ff-41a0-914f-56e79e1fca15,,"Arthur Trollope finds",78e71e70-8009-40e2-a078-9a2ebf7a0e6f,"London",1867,,"Society of Antiquaries","Proceedings of the Society of Antiquaries","438-440","3"
00000000-0000-0000-0000-0000lhds1141,1141,838a206c-7975-4695-a2ae-1575b1e07984,d70d6d88-0c5f-4cf5-80ff-005b3db7cedc,,,78e71e70-8009-40e2-a078-9a2ebf7a0e6f,"Lincoln",1893,,"Lincolnshire Publishing Company","Lincolnshire Echo",,
00000000-0000-0000-0000-0000lhds1143,1143,838a206c-7975-4695-a2ae-1575b1e07984,d70d6d88-0c5f-4cf5-80ff-005b3db7cedc,,,78e71e70-8009-40e2-a078-9a2ebf7a0e6f,"Stamford",,,,"Lincoln, Rutland & Stamford Mercury",,
00000000-0000-0000-0000-0000lhds1757,1757,838a206c-7975-4695-a2ae-1575b1e07984,f9259f53-f9ff-41a0-914f-56e79e1fca15,,,78e71e70-8009-40e2-a078-9a2ebf7a0e6f,,1794,,,"The Gentleman's Magazine","274","64 pt I"
00000000-0000-0000-0000-0000lhds1761,1761,838a206c-7975-4695-a2ae-1575b1e07984,f9259f53-f9ff-41a0-914f-56e79e1fca15,,,78e71e70-8009-40e2-a078-9a2ebf7a0e6f,,1879,,,"Journal of the British Archaeological Association","314","35"
00000000-0000-0000-0000-0000lhds2919,2919,838a206c-7975-4695-a2ae-1575b1e07984,d70d6d88-0c5f-4cf5-80ff-005b3db7cedc,,,78e71e70-8009-40e2-a078-9a2ebf7a0e6f,"London",,,"Morning Post","Morning Post",,
00000000-0000-0000-0000-0000lhds2109,2109,838a206c-7975-4695-a2ae-1575b1e07984,f9259f53-f9ff-41a0-914f-56e79e1fca15,,,78e71e70-8009-40e2-a078-9a2ebf7a0e6f,"London",1864,,"Society of Antiquaries","Proceedings of the Society of Antiquaries","382","3"
00000000-0000-0000-0000-000000lhds55,55,838a206c-7975-4695-a2ae-1575b1e07984,cc039083-b667-414b-8c4b-31a613997113,"Bruce-Mitford, R. L. S.","Tribute to an antiquary: essays presented to Marc Fitch: The Chapter House vestibule graves at Lincoln and the body of St Hugh of Avalon",78e71e70-8009-40e2-a078-9a2ebf7a0e6f,,1976,"Emmerson, F. & Stephens, R.",,,"127-40",
00000000-0000-0000-0000-00000lhds887,887,838a206c-7975-4695-a2ae-1575b1e07984,262ed470-bf1e-411e-96cc-744326ca764c,"Brooks, C. and Mainman, A.","Archaeological papers from York, presented to M W Barley: Torksey ware viewed from the North",78e71e70-8009-40e2-a078-9a2ebf7a0e6f,,1984,"Addyman, P. V. & Black, V. E.",,,"63-70",
00000000-0000-0000-0000-00000lhds880,880,838a206c-7975-4695-a2ae-1575b1e07984,b01ca8a5-f56d-44f4-a969-cf62847fc6e5,"Cherry, J.","English Medieval Industries: Pottery and Tile",78e71e70-8009-40e2-a078-9a2ebf7a0e6f,,1991,"Blair, J. & Ramsey, N.",,,"189-209",
00000000-0000-0000-0000-00000lhds846,846,838a206c-7975-4695-a2ae-1575b1e07984,b01ca8a5-f56d-44f4-a969-cf62847fc6e5,"Cramp, R. J.","Mercian Studies: Schools of Mercian culture",78e71e70-8009-40e2-a078-9a2ebf7a0e6f,"Leicester",1977,"Dornier, A.",,,"191-233",
00000000-0000-0000-0000-00000lhds851,851,838a206c-7975-4695-a2ae-1575b1e07984,,"Crowfoot, E.","Textiles from Essex church burials: O",78e71e70-8009-40e2-a078-9a2ebf7a0e6f,,,,,,,
00000000-0000-0000-0000-00000lhds852,852,838a206c-7975-4695-a2ae-1575b1e07984,,"Crowfoot, E.","St Martin-at-Palace, Norwich: textiles: O",78e71e70-8009-40e2-a078-9a2ebf7a0e6f,,,,,,,
